spkid,data_arc,condition_code
3467083,3728,0
3467084,4029,0
3467085,118,5
3467094,7,8
3467095,4082,0
3467147,5,8
3467149,58,5
3467151,3331,0
3467165,1,8
3467166,12,8
3467177,4725,2
3467179,5,8
3467180,1,9
3467181,5668,0
3467182,8,9
3467183,4,8
3467184,15,8
3467185,\N,8
3467186,4990,0
3467187,4,9
3467188,3839,0
3467189,5044,1
3467213,2,9
3467215,7685,0
3467217,111,5
3467218,7680,1
3467219,11,9
3467220,6,9
3467221,\N,9
3467222,2,7
3467224,2,9
3467225,8,8
3467226,12,8
3467227,28,7
3467264,1,9
3467256,78,5
3467258,14,4
3467259,1,9
3467261,5513,0
3467313,1138,1
3467315,6,8
3467316,5,7
3467317,8,8
3467318,5,7
3467354,3458,0
3467355,5335,0
3467356,58,6
3467394,5845,0
3467395,9,6
3467708,8,8
3467709,6015,0
54180331,2,9
3467748,17,8
3467750,7,7
3468430,5074,0
3468431,13,7
3468432,53,6
3468433,14,8
3468488,5,5
3468490,501,5
3468491,6,8
3468492,5,8
3468525,3245,0
3468526,109,6
3468527,15,7
3468528,10,8
3468529,1,8
3468530,1,9
3468532,4,8
3468533,31,7
3468534,4,9
3468535,13,7
3468662,5137,0
3468663,1,8
3469638,1,9
3469639,2,8
3469640,13,9
3469641,1,8
3469642,2,8
3469643,4918,0
3469644,26,7
3469645,1411,1
3469646,20,7
3470497,\N,9
3470902,5,8
3471215,11,6
3471216,3,7
3471217,4,7
3471218,8,7
3471219,8,7
3471230,2590,0
3471356,4,7
3471357,1888,0
3471358,10,8
3471359,10,8
3471513,7094,0
3471514,1,7
3471515,5,8
3471517,4,7
3471518,3685,0
3471519,36,7
3471520,2,6
3471521,10,7
3471522,8,8
3471523,\N,9
3471524,5,9
3471581,42,7
3471582,5467,0
3471662,5457,0
3471976,2,7
3471583,10,8
3471584,2,9
3471585,3,7
3471586,5,5
3471587,7,7
3471588,10,8
3471589,5114,0
3471657,7,8
3471659,10,9
3471660,4047,0
3471661,83,6
3471663,34,7
3471687,2,8
3471688,4021,0
3471689,7,8
3471690,33,7
3471691,6,8
3471693,7,7
3471715,1810,0
3471716,5012,0
3471717,69,6
3471718,1600,0
3471926,12,8
3471972,12,7
3471973,3730,0
3471974,3245,0
3471975,4,8
3472193,4404,0
3472194,14,7
3472299,25,7
3472300,50,6
3472365,23,8
3472366,3305,0
3472367,24,8
3472368,42,6
3472369,9,8
3472370,5851,1
3472371,1,9
3472372,1,9
3472373,5,9
3472374,5754,0
3472375,186,2
3472376,7,8
3472549,15,6
3472550,24,7
3472553,5891,0
3472551,23,8
3472552,4723,0
3472693,695,3
3472694,21,7
3472695,4,8
3472696,3,8
3472697,4,8
3472698,10,7
3472699,4981,0
3472700,13,6
3474857,\N,9
3475231,20,7
3475232,14,7
3475233,6,8
3475234,14,8
3475235,5851,0
3475236,4932,0
3475237,3,7
3475238,5404,0
3475239,1494,1
3475240,5121,0
3475241,9,8
3475467,369,2
3475468,1,7
54271312,4546,1
3475990,19,8
3475994,1,8
3475991,7,9
3475992,3,8
3476130,5,9
3476131,9,9
3476132,6,6
3476145,5110,0
3476133,25,8
3476526,\N,9
3476770,2,8
3476771,11,9
3476772,10,8
3476773,5,8
3476774,4431,0
3476775,5493,0
3476776,2,8
3476777,3632,0
3476778,10,8
3477574,139,6
3477575,2,7
3477696,1,7
3477697,2610,1
3477698,3280,1
3477699,5,9
3477700,28,8
3477702,2,9
3477703,1,5
3477705,8,8
3477706,4,9
3477708,4,8
3477939,13,7
3477940,4,7
3477941,2,8
3477942,4024,1
3477943,3813,0
3477944,4,9
3477945,3,6
3477946,1,8
3478007,7,8
3478008,36,7
3478009,4687,0
3478247,4369,0
3478248,5495,0
3478249,18,8
3478250,4744,1
3478251,1,7
3478252,44,7
3478253,1,8
3478254,1801,0
3478255,5137,0
3478344,1,7
3478346,27,8
3478347,1,8
3478348,9,8
3478349,1,8
3478350,3,8
3478351,2,8
3478352,16,6
3478353,1,9
3478650,3,9
3478651,1,8
3478652,1,7
3478653,4391,1
3478654,2,8
3478655,1,9
3478658,4626,0
3478659,25,7
3479008,580,1
3479009,1,8
3479010,1,9
3479012,49,6
3479013,5480,0
3479014,22,7
3479015,32,6
3479117,1,8
3479119,2,8
3479121,31,7
3479122,1378,0
3479123,1,9
3479124,1,9
3479126,9,8
3479128,4,7
3479129,\N,9
3479138,5709,0
3483721,6353,0
3481977,1403,0
3483055,37,6
3483204,47,5
3483205,\N,9
3483206,5638,0
3483293,8,9
3483294,5321,0
3483326,61,6
3483327,31,6
3483328,\N,9
3483513,5881,0
3483541,22,7
3483542,21,7
3483649,55,6
3483651,6,9
3483652,4020,1
3483647,\N,9
3483800,17,7
3483884,1,9
3483885,5377,0
3483886,6,6
3483887,3,7
3484042,5620,0
3484043,17,7
3484044,5160,0
3484581,1,7
3484640,60,6
3484642,119,5
3484643,8,7
3484921,5834,0
3484836,6,8
3484837,10,8
3484838,4951,0
3484839,5022,1
3484922,31,8
3484923,6,9
3484924,29,7
3484925,19,8
3484926,9,7
3484927,9,7
3484928,6,8
3484929,9,7
3485259,3678,0
3485260,5419,0
3485261,4,9
3485263,4059,0
3485264,3,3
3485630,5,8
3485631,9,5
3485632,2550,0
3485806,5488,0
3485807,5461,0
3485808,4,8
3485969,35,6
3490930,3598,0
3592397,2,9
3485971,10,7
3486120,23,7
3486328,64,6
3486329,4152,0
3486468,29,7
3486477,112,5
3486494,41,6
3487953,138,5
3487954,5,7
54236944,7,9
54180389,5610,0
3506746,20,7
3506988,8,8
3506990,26,7
3507181,5077,0
3507182,12,9
3507183,10,8
3507716,7,9
3507937,22,8
3508106,1385,1
3508107,7,7
3508109,19,7
3508110,7,9
3508111,18,8
3508114,10,9
3508116,12,5
3508117,33,8
3508118,\N,9
3508119,4,8
3508124,5,8
3508120,4,8
3508121,\N,9
3508125,5,7
3508127,1943,0
3508128,18,6
3508129,5,9
3508166,31,8
3508131,4370,0
3508132,820,1
3508133,1711,2
3508134,3548,0
3508135,31,8
3508161,4794,0
3508167,50,7
3521441,5104,0
54180403,27,7
3511362,5856,0
3511508,5498,1
54049909,11,9
3508137,3,8
3508138,1,9
3508140,41,7
3508141,4,9
3508142,3,8
3508144,27,7
3508146,5364,0
3508152,6,9
3508149,12,8
3508151,5,6
3508153,4639,0
3508154,8,9
3508155,4,8
3508157,35,6
3508158,1,8
3508159,6,7
3508160,5,7
3508162,1962,0
3508163,5363,0
3508164,32,9
54361568,4801,0
3510599,116,4
3511311,2,9
3511354,2187,0
3511355,5610,1
3511153,2,9
3511111,5159,1
3511360,3,9
3511361,10,8
3511514,5570,0
3511515,14,7
3511827,4043,0
3511828,25,8
3511830,37,7
3511831,5,8
3511832,13,8
3511834,5893,0
3511835,1849,1
3511892,4768,0
3511894,233,4
3511895,5,9
3511912,33,6
3511913,49,6
3518083,3837,0
3991702,10602,0
3511914,5,8
3511915,120,6
3511916,30,7
3512275,10,6
3512277,6,7
3512278,4,6
3512279,51,6
3512281,5601,0
3512283,13,8
3512284,8,7
3512285,9,8
3512345,19,8
3512346,22,7
3512348,7,8
3512646,28,7
3512647,54,7
3512696,29,7
3512697,61,7
3512698,7,7
3512699,7,8
3512700,26,8
3512701,3,7
3512702,1644,2
3512703,6,8
3512704,4390,0
3513050,10,7
3513052,3,7
3513053,17,8
3513382,4061,0
54024339,9045,0
3513745,4899,0
3514546,5813,0
3514547,3433,0
3514548,220,5
3514549,4670,0
3514550,118,5
3514551,4900,0
3514798,5470,0
3514800,176,6
3516411,1095,1
54161072,4713,0
3514801,4021,0
3514889,4405,0
3514890,4,6
3514891,5484,1
3514951,25,7
3514892,13,8
3514956,4029,0
3514957,30,7
3514959,5139,0
3515026,4,7
3515027,4494,0
3515028,16,6
3515065,3344,0
3515066,3203,0
3593249,5004,2
3515377,5836,0
3515379,8,9
3515380,26,7
3515381,16,8
3515451,7,6
3515452,9,8
3515453,38,7
3515454,53,7
3515456,12,8
3515458,5440,0
3515471,715,1
3515472,24,6
3515473,3984,0
3515474,4,9
3515659,9,7
3515660,6,9
3515661,38,6
3515662,3077,0
3515663,5047,0
3515691,4440,0
3515692,4380,1
3515693,16,7
3516407,1800,1
3516408,6,7
3516409,12,8
3516410,21,8
3516487,5143,0
3516488,7,9
3516489,2752,0
3516631,34,7
3517465,5826,1
3516633,5819,0
3517109,165,4
3517314,6,6
3518084,2192,2
3518217,\N,9
3518258,37,7
3518264,8,9
3518265,14,6
3518295,5742,2
3518309,4987,1
3518595,4894,0
3519516,5367,1
3520205,37,6
3521512,23,7
3520758,1830,1
3519453,4,6
3519488,5303,0
3519490,4763,0
3519517,12,8
3519518,978,2
3519519,2,7
3519520,4,7
3519521,6,8
3519522,3670,0
54180486,5114,0
3520202,3854,0
3520204,1,9
3520208,2346,1
3520209,2890,0
3520662,4,5
3520663,10,8
3520665,5672,1
3520666,3442,0
3520667,4,4
3520694,1130,1
3520754,4645,0
3520756,35,7
3520757,27,7
3520759,27,7
3520760,39,6
3520761,3276,1
3520762,4747,0
3521439,4002,0
3521440,17,7
3521513,63,6
3521853,16,8
3521854,9,8
3522124,3077,0
3522125,3341,0
3522126,5756,0
3522155,23,7
3522158,5156,0
3522159,2,7
3522160,36,7
3524069,3844,0
3522631,4713,0
3522632,4040,0
3522633,3,7
3528690,3482,0
3523337,40,6
3523338,3,8
3523340,48,6
3523341,4,9
3523943,3,7
3523944,4421,0
3523945,3916,0
3523946,5778,0
3524019,5670,0
3524070,2202,6
3524071,3,7
3525129,2,6
3525131,8395,0
3526640,4953,0
3594087,7162,0
3528381,3805,0
54114211,1955,1
3527853,8,8
3527904,1098,0
3527906,4921,0
3528688,5132,0
3529053,4652,0
3529056,30,8
3529587,5472,0
3529588,47,6
3529599,4758,0
3529600,31,6
3529601,4023,0
3529602,1,9
3529603,1,9
3529605,4973,0
3529621,8,7
3529622,7,9
3529623,4,9
3529624,142,5
3529625,4697,0
3534716,2103,0
3532367,3691,0
3532368,123,5
3536586,4714,0
54145586,4021,0
3529626,4,6
3530350,4380,1
3530351,7,8
3530352,2478,1
3532347,1,9
3532364,18,8
3532365,4420,0
3532366,24,6
3532394,5495,0
3532401,3341,0
3532404,1438,1
3532406,7,7
3532407,3,8
3536126,5678,0
3536555,3501,0
3536587,2,9
3536589,241,4
54205433,4167,0
3535790,3287,0
3535791,5,8
3536556,6,7
3536557,15,7
3536563,5,9
3536564,6,8
3536565,8,7
3536571,2,7
3536591,4075,0
3536593,417,2
3536608,657,1
3536611,9,9
3536621,3304,0
54148940,5323,1
3536625,4191,0
3536635,3353,0
3536669,3714,0
3537858,23,8
3537906,5310,0
3537907,1302,0
3538600,61,6
3541206,3822,0
3541502,5722,0
3541503,2028,0
3541504,5568,0
3541750,132,4
3541751,3519,1
3542541,4793,0
3543621,4025,0
3547607,5465,0
3541505,4935,0
3541752,34,7
3541753,88,5
3541754,43,7
3542517,3,7
3542518,6,7
3542519,4783,0
3542520,4132,0
3542521,3875,0
3542542,5254,0
3542555,3631,0
3543347,4249,0
3544380,85,5
3544949,32,7
3544980,46,6
3544981,63,6
54132120,3717,1
3545179,4753,0
3545238,4338,1
3545393,2331,0
3545399,16,7
3545514,5499,0
3545400,48,7
3545413,1433,1
3545414,16,8
3545415,26,7
3545416,4,7
3545417,45,6
3545477,109,5
3545478,27,7
3545479,1,9
3545480,11,9
3545481,39,6
3545482,7,8
3545483,7,9
3545484,97,5
3545508,6,8
3545509,1,9
3545510,6,8
3545511,5,9
3545512,1,8
3545513,3,8
3545515,3709,0
3545516,51,5
3545552,4375,2
54509649,2,9
3545553,11,8
3545554,68,6
3545555,31,8
3545556,28,8
3545557,3,9
3545558,1073,1
3545628,2,9
3545629,30,7
3545630,3,7
3545631,6,7
3545632,5506,1
3545633,1,9
3545705,3,7
3545706,4087,0
3545707,2,9
3545710,1096,1
3545711,5826,0
3545712,34,7
3545713,3669,1
3545714,83,5
3545715,23,8
3545787,7,8
3545815,4019,0
3545901,7,8
3545905,50,6
3545906,916,1
3545907,5,8
3545908,20,8
3545973,8,7
3545974,3737,0
3545975,1,8
3545976,1952,0
3545977,66,5
3545978,27,6
3545979,7,7
3545980,50,5
3545981,7,7
3545982,4920,0
3546367,5691,0
3546525,1,8
3546697,32,7
3546698,148,5
3546699,3,8
3546739,3,9
3546742,5622,0
3547804,1332,1
3547318,3322,0
3547991,4888,0
3548889,4840,1
3552292,3626,0
3546700,83,5
3546701,26,7
3546702,3084,0
3546703,6,7
3546704,9,7
3546740,1,9
3546741,20,6
3546743,5125,0
3546776,1973,1
3546778,3,9
3546795,3,8
3546796,19,8
3546797,44,7
3546798,24,7
3547175,21,7
3547225,5245,0
3547226,3,9
3547227,19,7
3547588,3415,0
3547610,20,9
3547611,2,7
3547628,3669,0
3547631,10,9
3547632,47,6
3547633,30,7
3547634,10,8
3547635,\N,9
3547675,4,8
3547676,63,6
3547677,1526,0
3547678,4446,0
3547769,22,7
3547770,8,8
3547771,4751,0
3547772,1,9
3547799,14,7
3547805,8,9
3547936,5234,0
3547937,7,8
3547992,4959,0
3547993,6,9
3548082,15,6
3548084,14,8
3548085,23,4
3548240,1,9
3548241,4,8
3548242,3,8
3549922,3315,0
3548393,9,8
3548525,3,7
3548526,21,7
3548527,3,6
3548528,4406,0
3548529,5,8
3548530,13,8
3548531,5936,0
3548658,7,8
3548660,4007,0
3548661,82,6
3548662,31,7
3548663,6,9
3548664,3106,0
3548665,6,8
3548666,5,6
3548667,4439,0
3548882,90,5
3548884,4016,0
3548885,120,4
3548886,14,8
3548887,5,4
3548888,4,9
3548890,5,8
3549032,7,9
3548892,3,8
3548893,7,7
3549033,2594,0
3549035,18,7
3549036,8060,0
3549391,4778,0
3549393,1,9
3549561,4835,0
3549562,12,8
3549563,2,9
3549565,2,9
3549694,3322,0
3550893,4633,0
54417772,48,6
3789549,18,6
3549566,14,8
3549617,7,5
3549619,\N,9
3549637,1,9
3549638,15,8
3549639,1,9
3549640,15,6
3549679,4796,0
3549695,10,8
3549696,4207,0
3550041,100,5
3550042,4919,0
3550043,15,8
3550044,34,6
3550045,41,6
3550046,21,8
3550056,4747,0
3550057,32,6
3550058,3428,0
3550073,4,6
3550074,7,8
3550075,2,5
3550076,33,6
3550077,2,8
3550082,1322,0
3550083,11,7
3550084,4252,0
3550086,8,9
3550087,13,9
3550088,5588,0
3550089,7,6
3550090,3,9
3550113,2080,0
3550114,32,6
3550115,23,8
3550127,4765,0
3550128,37,6
3550232,4814,0
3573147,5455,0
3550117,13,5
3550130,1,9
3550131,11,9
3550132,3,8
3550133,48,6
3550134,29,7
3550135,1,9
3550136,4,8
3550137,36,5
3550138,10,8
3550139,4411,2
3550140,8,8
3550229,13,8
3550230,1,9
3550231,8,9
3550233,1541,0
3550298,2434,0
3550300,2184,0
3550304,3289,2
3550305,9,8
3550306,3222,1
3550308,5,7
3550309,8,7
3550464,5149,0
3550465,37,6
3550466,20,6
3550467,4744,0
3550607,5,7
3550608,5143,1
3550609,4467,0
3550610,1,8
3550611,38,7
3550612,\N,9
3550613,9,8
3550614,23,7
3550885,9,8
3550886,32,8
3550887,33,7
3550888,5,6
3550890,4557,1
3550891,744,1
3550892,4,8
3551062,58,6
3551063,5089,0
3551064,24,7
3551066,5519,1
3551068,3298,0
3551069,28,7
3551070,2311,1
3551165,16,8
3551166,3,9
3551167,3,9
3551168,29,3
3551325,18,7
3551326,6,8
3551327,1493,0
3551328,4389,0
3551329,7,9
3551405,16,8
3551406,12,8
3551407,4133,0
3551408,26,8
3551474,17,7
3551475,4022,0
3551519,\N,9
3551476,\N,8
3551477,2,9
3551478,\N,9
3551520,\N,9
3551479,\N,9
3551480,\N,9
3551522,5,8
3551523,1490,2
3551524,73,5
3552154,26,7
3551525,14,8
3552155,71,6
3551526,4,7
3552162,18,7
3552289,5560,0
54506162,2,9
3552161,1,7
3552163,49,6
3552164,5121,0
3552290,5600,0
3552523,14,6
3552524,1421,0
3552530,6,8
3552531,1,8
3552572,\N,9
3552532,\N,9
3552533,3,9
3552534,3109,2
3552535,\N,9
3552537,5798,1
3552538,4198,0
3552574,6988,0
3552575,362,2
3552576,4927,0
3552631,5491,2
3552578,5499,0
3552654,14,6
3552655,50,6
3552659,\N,9
3552662,10,7
3552663,44,6
3552664,2723,0
3552665,61,5
3552666,3839,1
3552667,10,8
3552668,1,7
3552682,\N,9
3552683,\N,9
3552669,8,8
3552670,1,9
3552671,5132,0
3552684,8,8
3552685,2548,1
3552686,8,8
3552687,1,9
3552688,11,8
3552689,4970,1
3552690,\N,9
3552691,\N,9
3552692,\N,9
3552693,3,9
3552770,14,7
3552771,7,8
3552772,1,9
3552773,8,7
3552774,31,8
3552775,1868,1
3552776,11,9
3552777,4764,0
3552778,115,5
3552779,8,8
3552780,4776,0
3553057,50,6
3553058,32,6
3553059,6,9
3553060,7,7
3553061,3,6
3553062,5,6
3553148,5528,1
3553151,4757,0
3553152,4,8
3553153,11109,0
3553154,49,6
3553155,3861,0
3553229,5,8
3553279,4979,0
3553281,6,7
3553282,18,8
3553283,1413,2
3553284,4777,0
3553285,54,6
3553286,1,9
3553287,30,7
3553288,25,8
3553432,117,5
3553433,3,9
3553705,5002,0
3553546,1,9
3553583,2202,1
3553584,7,7
3553585,23,7
3553587,4744,2
3553664,3,9
3553665,763,0
3553666,5094,0
3553700,\N,9
3553667,6,8
3553668,3,9
3553701,\N,9
3553702,\N,9
3553704,5476,0
3553960,4780,1
3553961,1,9
3553962,1,8
3553986,5587,0
3553987,5164,0
3553988,2,7
3554011,4394,0
3554013,4192,0
3554015,1,9
3555069,4862,0
3553994,5571,0
3554416,10,7
3554418,4934,0
3554439,6,7
3554640,4,7
3554641,23,7
3554862,11,8
3554963,1834,1
3555045,1506,1
3555012,2954,0
3555013,39,7
3555014,6,7
3555015,22,5
3555016,364,1
3555017,\N,9
3555043,\N,9
3555018,2,9
3555019,5,9
3555044,3702,0
54339181,4234,1
3555046,4,7
3555047,8,9
3555070,8,7
3555072,583,2
3555083,35,7
3555102,27,7
3555103,5102,0
3555152,406,3
3555153,1,8
3555154,\N,9
3555155,61,6
3555156,3307,1
3555163,4232,0
3555164,49,6
3555165,4016,2
3555170,\N,9
3555171,2919,0
3555172,1,8
3555201,5038,0
3555202,1,9
3555203,38,7
3555204,13,7
3555208,3,6
3555205,2,8
3555210,3,8
3555212,14,8
3555411,5544,0
3555520,1447,0
3555521,1,9
3555627,2,8
3555628,7,8
3555649,3,8
3555650,25,7
3555651,14,8
3555652,6,8
3555653,5023,0
3555654,6,7
3555675,23,8
3555676,2,8
3555677,4406,0
3555678,3,8
3555679,\N,9
3555680,100,5
3555707,31,6
3555708,4959,0
3555763,4881,0
3555764,34,7
3555765,4,8
3555766,33,7
54304638,4301,0
3555767,1,8
3555768,4,8
3555769,15,7
3555789,33,7
3555793,6,9
3555794,4833,0
3558389,1457,0
3555795,32,7
3555886,7,7
3555887,4,7
3555888,3682,0
3555910,5133,0
3555911,4,9
3555912,26,7
3555913,3,9
3555914,24,7
3556018,5,8
3556048,951,1
3556125,13,6
3556126,2908,2
3556127,12,6
3557083,12,8
3557084,6,9
3557087,6,9
3557088,55,6
3557481,3844,0
3557636,28,7
3557752,11,8
3557758,8,9
3557783,8,9
3557784,114,5
3557791,5477,0
3557804,31,7
3557824,11,8
3556206,\N,6
3556207,21,7
3556959,7292,0
3556961,18,7
3556962,4,8
3556963,5,7
3556966,11,7
3556968,3302,0
3556969,4041,1
3556970,3,8
3556971,57,6
3556972,9,7
3557081,1,7
3557086,20,8
3557193,3060,0
3557089,16,7
3557196,4754,0
3557197,3899,1
3557198,1,9
3557199,\N,9
3557200,4763,0
3557330,\N,9
3557331,\N,9
3557201,\N,9
3557332,\N,9
3557334,17,8
3557335,23,7
3557336,1,9
3557338,2,8
3557482,2,9
3557483,1,9
3557484,1,9
3557485,3303,0
3557486,1269,0
3557487,129,6
3557529,4,9
3557530,3249,1
3557531,1,9
3557532,3,9
3557533,2176,0
3557535,5140,0
3557536,3628,0
3557537,21,8
3557543,1,8
3557544,\N,9
3557545,\N,9
3557546,\N,9
3557822,4969,0
3557637,\N,9
3557825,16,7
3557826,5483,2
3557827,3,7
3557828,7,8
3557829,15,6
3557843,5485,0
3557844,3664,0
3557878,\N,9
3557879,\N,9
3557880,17,7
3557955,15,7
3557956,4,7
3557957,1421,0
3557958,5,6
3557959,12,7
3558194,24,8
3558196,9,7
3558197,32,7
3558276,2,9
3558277,13,8
3558278,4021,0
3558279,3489,0
3558280,2750,2
3558281,1,9
3558282,1307,2
3558372,1508,1
3558373,4983,0
3558374,2570,0
3558376,29,7
3558377,1,7
3558378,\N,7
3558379,2,6
3558380,737,2
3558381,3,7
3558382,20,6
3558383,741,1
3558385,4364,1
3558386,4333,0
3558388,5476,0
3558897,5,7
3558898,2,9
3558899,3,7
3559546,16,8
3559547,1377,1
3559548,26,7
3559597,4,8
3559595,4,8
3559596,4,7
3559598,1768,1
3559599,5286,1
3559600,7259,0
3559737,6622,0
3559739,5495,0
3559740,19,8
3559741,4,7
3559781,2759,0
3559782,3,7
3559783,1,9
3559784,3,9
3559839,5392,0
3559841,14,9
3559842,2209,1
3559843,3240,0
3559905,2,9
3559906,4,7
3559907,18,8
3559908,\N,9
3559909,1,8
3559910,22,7
3559911,30,6
3559912,39,7
3560813,4606,0
3560053,5111,1
3560054,19,6
3560055,1,9
3560056,7,8
3560057,\N,7
3560058,14,8
3560079,3,6
3560080,11,8
3560081,47,6
3560129,4,9
3560130,60,3
3560131,5487,0
3560132,2,8
3560133,17,7
3560196,1,9
3560197,7,8
3560198,56,5
3560548,2,8
3560549,4205,1
3560550,39,7
3560770,4,9
3560771,1,8
3560772,4701,0
3560814,3,9
3560815,25,7
3560817,4192,0
3560818,5,8
3560912,5146,0
3560913,2,9
3560914,31,7
3561030,14,7
3560915,4614,0
3560916,27,7
3560917,81,6
3560918,12,8
3560919,11,7
3560920,34,7
3560921,6,9
3560922,5220,0
3561024,6,7
3561025,52,7
3561026,35,6
3561027,10,8
3561029,4024,1
3561031,4769,2
3561032,10,8
3561033,9452,0
3561034,20,7
3561771,12,8
3561772,1,7
3562032,1,8
3562033,3,7
3562318,48,6
3562319,23,7
3562320,5,7
3562321,4809,0
3562324,8,7
3562548,371,2
3562549,24,7
3562830,1392,1
3562831,119,5
3562832,13,8
3562834,3565,0
3562865,4482,2
3563434,4037,0
3562866,2323,0
3563277,10,7
3563278,4295,0
3563279,2,9
3563339,69,5
3563343,2760,0
3563424,56,6
3563425,138,5
3563426,4832,0
3563431,12,8
3563432,2,9
3563433,5324,0
3563491,2199,1
3563708,193,4
3563709,23,6
3563710,4,7
3563920,4500,0
3563857,3092,0
3563858,626,1
3563859,61,6
3563860,3020,0
3563861,4941,0
3564018,3347,0
3564019,2,8
3564020,1,8
3564021,1,9
3564039,14,7
3564040,4760,0
3564143,1338,1
3564144,13,8
3564145,4,9
3564246,3638,0
3564247,27,7
3564248,11,7
3564249,33,6
3564250,7698,0
3564585,29,6
3564591,40,6
3564719,12,8
3564852,156,5
3564590,8032,0
3564723,42,6
3564724,18,8
3564725,19,7
3564854,923,0
3565066,7,6
3565278,5,8
3565336,4103,0
3565392,7,7
3565393,27,7
3565394,2,7
3565395,4402,0
3565416,2214,0
3565474,5042,0
3566813,1065,1
3566360,11,7
3566441,4797,0
3566463,5129,0
3566464,1420,1
3566465,7,8
3566466,60,5
3566530,107,6
3566531,2,9
3566532,11346,0
3566534,8,9
3566606,1,8
3566627,5444,0
3566628,9,7
3566629,12,8
3566630,37,7
3566694,13,8
3566695,9,9
3566696,5,9
3566698,5,8
3566699,6,8
3566814,16,7
3566974,23,7
3566975,5479,0
3566976,5387,0
3567472,31,6
3567473,6902,0
3567474,3,9
3567519,6,9
3567971,2,9
3567537,2946,0
3567572,4021,0
3567573,4223,0
3567657,4950,0
3567658,7,8
3567880,2,8
3567972,20,9
3567991,5395,0
3567992,2,8
3567993,2143,0
3567995,167,5
3567996,28,7
3568014,22,7
3568056,4395,0
3568057,4570,0
3568291,31,6
3568303,967,2
3568305,3285,0
3568306,8,8
3568307,1154,0
3568308,70,6
3568321,4,8
3568329,5087,0
3568337,2,9
3568372,2724,1
3568373,69,6
3568374,22,7
3568375,26,8
3568377,23,6
3568385,31,6
3568386,4169,0
3568422,4749,0
3568423,28,8
3568559,55,7
3568564,2689,0
3569037,1028,1
3572227,1108,1
3572706,11582,0
3573072,93,6
3573149,23,7
3573150,55,6
3573151,1,9
3573152,2138,0
3573153,8418,0
3573155,73,5
3573156,5129,0
3573157,37,7
3573839,1094,1
3574100,942,1
3574101,5,8
3574131,3721,0
3574132,32,7
3574133,32,7
3574134,3452,1
3574135,90,6
3574334,2129,0
3574335,8,8
3574344,4318,1
3574593,1395,1
3574772,13,8
3574786,24,7
3574819,10,9
3575154,17,6
3575163,6,8
3576630,4193,0
3576729,28,5
3576730,31,8
3574783,2067,1
3574785,1028,2
3574812,60,5
3574820,5,8
3574830,2090,0
3574901,1,9
3574902,54,5
3574903,4956,0
3575219,8,8
3838789,8230,0
3576468,34,6
3576469,4945,0
3576470,140,5
3576527,2668,0
3576629,6748,0
3576631,69,6
3576672,5223,0
3576673,34,7
3576674,11,8
3576675,85,5
3576726,1482,1
3576728,9,7
3576785,9,7
3576890,5,9
3576891,8,8
3576960,122,5
3576998,6646,0
3577067,51,6
3577068,22,7
3577069,13,7
3577116,4,8
3577159,18,8
3582011,3920,0
3577448,56,6
3577534,15,8
3577535,71,5
3577945,22,7
3578559,3388,0
3578624,3663,2
3578625,3,9
3578626,13,7
3578627,8,8
3578628,3,8
3578686,10,8
3578687,2670,1
3578688,1949,1
3578689,8,7
3578822,65,6
3578825,2,8
3578826,35,7
3578827,14,8
3578828,5946,0
3578829,12,8
3578831,58,6
3578910,9042,0
3578912,9,8
3578917,4944,0
3578913,4,9
3578914,27,7
3578915,14,8
3578916,1603,1
3578918,6,9
3578919,69,5
3578920,71,6
3578921,35,6
3578922,4748,0
3578973,3,9
3578974,1598,0
3578975,10,8
3578976,31,7
3578977,4,8
3578978,9,8
3578979,2,9
3578980,3487,0
3578982,13,8
3578981,38,7
3579073,6,7
3579074,56,6
3579075,1811,1
3579076,5256,1
3579077,2,7
3579080,94,5
3579081,1649,0
3579082,8,9
3579457,6,8
3579459,61,6
3579460,2929,0
3579622,37,7
3579623,\N,8
3579624,1623,0
3579625,44,6
3579928,73,6
3579748,1450,0
3579749,3663,0
3579750,4,8
3580053,37,6
3580054,7,8
3580055,2,9
3580056,1,7
3580319,3865,0
3580320,82,4
3580321,87,5
3580322,4,9
3580323,2,9
3580324,1,9
3580325,4,8
3580326,7,8
3580665,5,8
3580959,2031,0
3580960,1510,1
3581668,42,7
3580666,5,9
3580961,2,9
3580962,3820,0
3580963,1662,1
3580964,469,4
3580965,3,8
3581505,70,6
3581506,1103,0
3581554,2,9
3581555,2,9
3581556,4013,1
3581557,27,6
3581598,3,8
3581599,95,5
3581657,24,7
3581669,4748,0
3582010,1223,1
3582027,5,5
3582040,16,8
3582041,5,7
3582056,38,6
3582057,42,6
3582083,1,9
3582084,177,4
3582085,7,8
3582086,3,8
3582087,15,8
3582088,16,7
3582089,4,7
3582137,2189,0
3582138,4007,0
3582139,2,9
3582140,30,6
3582141,14,8
3582142,13,8
3582145,37,4
3582230,9,9
3582231,5978,0
3582232,4000,0
3582233,4116,0
3582236,9,8
3582234,5,6
3582510,27,7
3582511,5,8
3582512,12,9
3582513,246,3
3582514,9,8
3582515,7,8
3582516,4752,0
3582517,9,9
3582518,12,8
3582519,27,8
3582520,27,6
3582521,3,8
3582522,11,7
3582523,2,7
3582524,8,7
3582663,4,8
3582664,7,8
3582665,1131,0
3582666,35,6
